Ticker,buy_date,buy_price,sell_date,sell_price,pct_gain,days_held,buy_cause,sell_cause,buy_date_dt,sell_date_dt
PKG,2020-01-03,92.18653106689452,2020-04-28,83.73600006103516,-0.0934825901522699,116,BB_lower_cross (z=-2.08),BB_upper_cross,2020-01-03,2020-04-28
KHC,2020-01-03,24.199838638305664,2020-04-06,20.41615104675293,-0.1580373803022772,94,BB_lower_cross (z=-1.65),BB_upper_cross,2020-01-03,2020-04-06
MHK,2020-01-03,130.9499969482422,2020-01-16,140.64999389648438,0.07192805039270755,13,BB_lower_cross (z=-2.51),BB_upper_cross,2020-01-03,2020-01-16
NRG,2020-01-03,31.935789108276367,2020-02-11,32.73511505126953,0.022981148680171648,39,BB_lower_cross (z=-1.62),BB_upper_cross,2020-01-03,2020-02-11
AVY,2020-01-03,117.2593765258789,2020-01-16,122.22315979003906,0.04024907249661136,13,BB_lower_cross (z=-1.73),BB_upper_cross,2020-01-03,2020-01-16
SCHW,2020-01-03,43.49259567260742,2020-01-16,45.33369827270508,0.04024882289273202,13,BB_lower_cross (z=-1.94),BB_upper_cross,2020-01-03,2020-01-16
WMT,2020-01-03,36.27032470703125,2020-02-13,36.131874084472656,-0.0058075625424464095,41,BB_lower_cross (z=-2.19),BB_upper_cross,2020-01-03,2020-02-13
BEN,2020-01-03,19.207643508911133,2020-01-30,20.065053939819336,0.04255183165322918,27,BB_lower_cross (z=-2.13),BB_upper_cross,2020-01-03,2020-01-30
APD,2020-01-03,198.1026153564453,2020-01-24,213.83685302734372,0.0772679915596346,21,BB_lower_cross (z=-2.24),BB_upper_cross,2020-01-03,2020-01-24
PSX,2020-01-03,86.25302124023438,2020-04-07,47.0817756652832,-0.4552340833074938,95,BB_lower_cross (z=-2.89),BB_upper_cross,2020-01-03,2020-04-07
VLO,2020-01-03,72.09601593017578,2020-01-10,76.32630920410156,0.056560589417106844,7,BB_lower_cross (z=-2.27),BB_upper_cross,2020-01-03,2020-01-10
USB,2020-01-03,46.10148620605469,2020-04-09,30.336746215820312,-0.34327207585138664,97,BB_lower_cross (z=-2.17),BB_upper_cross,2020-01-03,2020-04-09
RJF,2020-01-06,54.4261360168457,2020-01-08,56.07373809814453,0.028213772884189803,2,BB_lower_cross (z=-1.68),BB_upper_cross,2020-01-06,2020-01-08
AXON,2020-01-06,68.75,2020-01-16,75.22000122070312,0.09192307647962839,10,BB_lower_cross (z=-2.19),BB_upper_cross,2020-01-06,2020-01-16
GPC,2020-01-06,87.35989379882812,2020-02-20,85.22938537597656,-0.02633699292743541,45,BB_lower_cross (z=-2.66),BB_upper_cross,2020-01-06,2020-02-20
MRNA,2020-01-06,18.1299991607666,2020-01-13,20.26000022888184,0.11525215906794695,7,BB_lower_cross (z=-1.72),BB_upper_cross,2020-01-06,2020-01-13
VST,2020-01-06,19.849044799804688,2020-02-14,20.373918533325195,0.024392438450668408,39,BB_lower_cross (z=-1.62),BB_upper_cross,2020-01-06,2020-02-14
GL,2020-01-06,98.90542602539062,2020-01-29,101.0122299194336,0.01926063446056303,23,BB_lower_cross (z=-1.55),BB_upper_cross,2020-01-06,2020-01-29
FAST,2020-01-06,14.53058910369873,2020-02-04,15.010486602783203,0.030962716903653043,29,BB_lower_cross (z=-1.58),BB_upper_cross,2020-01-06,2020-02-04
WFC,2020-01-06,46.00336456298828,2020-04-09,29.06981658935547,-0.3693562348465791,94,BB_lower_cross (z=-1.87),BB_upper_cross,2020-01-06,2020-04-09
CTSH,2020-01-06,55.96426010131836,2020-02-04,58.433135986328125,0.04202907995748095,29,BB_lower_cross (z=-1.80),BB_upper_cross,2020-01-06,2020-02-04
KEYS,2020-01-06,100.13999938964844,2020-01-17,105.37000274658205,0.050124564724486564,11,BB_lower_cross (z=-1.88),BB_upper_cross,2020-01-06,2020-01-17
ORLY,2020-01-06,28.977333068847656,2020-04-13,23.19466781616211,-0.20115751271782012,98,BB_lower_cross (z=-2.01),BB_upper_cross,2020-01-06,2020-04-13
EMN,2020-01-06,62.44260025024414,2020-04-06,42.15207290649414,-0.32629562490965347,91,BB_lower_cross (z=-1.87),BB_upper_cross,2020-01-06,2020-04-06
KEY,2020-01-06,14.94327449798584,2020-02-05,15.248083114624023,0.018358955806268895,30,BB_lower_cross (z=-1.70),BB_upper_cross,2020-01-06,2020-02-05
APTV,2020-01-06,92.11571502685548,2020-04-09,62.22999954223633,-0.3257864430547063,94,BB_lower_cross (z=-1.66),BB_upper_cross,2020-01-06,2020-04-09
AZO,2020-01-06,1165.7099609375,2020-03-09,1113.68994140625,-0.04653402310786514,63,BB_lower_cross (z=-1.73),BB_upper_cross,2020-01-06,2020-03-09
COF,2020-01-06,91.77560424804688,2020-01-17,94.54484558105467,0.028115756510434187,11,BB_lower_cross (z=-1.93),BB_upper_cross,2020-01-06,2020-01-17
PCAR,2020-01-06,43.20439910888672,2020-04-08,36.76187515258789,-0.150817379496055,93,BB_lower_cross (z=-1.68),BB_upper_cross,2020-01-06,2020-04-08
LIN,2020-01-06,188.8495178222656,2020-02-05,200.260498046875,0.05830493758397459,30,BB_lower_cross (z=-1.56),BB_upper_cross,2020-01-06,2020-02-05
UPS,2020-01-06,94.83220672607422,2020-03-26,82.23854064941406,-0.13453213086185234,80,BB_lower_cross (z=-1.56),BB_upper_cross,2020-01-06,2020-03-26
GM,2020-01-07,33.65882110595703,2020-04-09,23.32035255432129,-0.30853910866163425,93,BB_lower_cross (z=-1.58),BB_upper_cross,2020-01-07,2020-04-09
AFL,2020-01-07,45.81011581420898,2020-01-17,46.76430892944336,0.018789691256165586,10,BB_lower_cross (z=-1.89),BB_upper_cross,2020-01-07,2020-01-17
LYB,2020-01-07,64.3583984375,2020-04-08,39.85509490966797,-0.3819693262094641,92,BB_lower_cross (z=-1.58),BB_upper_cross,2020-01-07,2020-04-08
OMC,2020-01-07,64.78219604492188,2020-04-28,46.728614807128906,-0.28012241343220057,112,BB_lower_cross (z=-1.66),BB_upper_cross,2020-01-07,2020-04-28
PEG,2020-01-07,47.7348518371582,2020-01-17,49.02767181396485,0.0250312412122089,10,BB_lower_cross (z=-2.02),BB_upper_cross,2020-01-07,2020-01-17
HIG,2020-01-07,52.90892791748047,2020-01-17,54.038795471191406,0.019314281589369653,10,BB_lower_cross (z=-2.05),BB_upper_cross,2020-01-07,2020-01-17
MTB,2020-01-07,138.4762725830078,2020-02-05,144.44473266601562,0.04101684073808043,29,BB_lower_cross (z=-1.97),BB_upper_cross,2020-01-07,2020-02-05
AMCR,2020-01-07,8.051958084106445,2020-02-05,8.589795112609863,0.0646643456495064,29,BB_lower_cross (z=-1.75),BB_upper_cross,2020-01-07,2020-02-05
KDP,2020-01-07,24.777523040771484,2020-02-20,25.74402236938477,0.03693116212532277,44,BB_lower_cross (z=-2.37),BB_upper_cross,2020-01-07,2020-02-20
DG,2020-01-07,141.1665496826172,2020-01-14,146.51792907714844,0.035834525182242505,7,BB_lower_cross (z=-2.23),BB_upper_cross,2020-01-07,2020-01-14
DGX,2020-01-07,93.02262878417967,2020-01-22,97.12843322753906,0.042051506077984024,15,BB_lower_cross (z=-1.64),BB_upper_cross,2020-01-07,2020-01-22
FITB,2020-01-07,23.926898956298828,2020-02-05,24.19141387939453,0.009035037520951805,29,BB_lower_cross (z=-2.03),BB_upper_cross,2020-01-07,2020-02-05
TSCO,2020-01-07,16.51871681213379,2020-01-21,17.184898376464844,0.03825031388487132,14,BB_lower_cross (z=-1.63),BB_upper_cross,2020-01-07,2020-01-21
WRB,2020-01-07,26.95548439025879,2020-01-16,27.767860412597656,0.02807947246638176,9,BB_lower_cross (z=-2.27),BB_upper_cross,2020-01-07,2020-01-16
VMC,2020-01-07,133.68675231933594,2020-02-03,137.78553771972656,0.028600362821274095,27,BB_lower_cross (z=-1.86),BB_upper_cross,2020-01-07,2020-02-03
PAYX,2020-01-07,71.52851104736328,2020-01-09,72.72433471679688,0.014686735233038206,2,BB_lower_cross (z=-1.74),BB_upper_cross,2020-01-07,2020-01-09
UAL,2020-01-07,86.7699966430664,2020-05-26,29.540000915527344,-0.6602399322896263,140,BB_lower_cross (z=-1.66),BB_upper_cross,2020-01-07,2020-05-26
TT,2020-01-07,94.15572357177734,2020-01-29,96.1899642944336,0.019563898103379662,22,BB_lower_cross (z=-1.63),BB_upper_cross,2020-01-07,2020-01-29
SNA,2020-01-07,142.6982421875,2020-04-27,109.01323699951172,-0.23758396272867166,111,BB_lower_cross (z=-1.87),BB_upper_cross,2020-01-07,2020-04-27
ALLE,2020-01-07,113.04309844970705,2020-01-15,115.9957504272461,0.024069512192610443,8,BB_lower_cross (z=-1.85),BB_upper_cross,2020-01-07,2020-01-15
ZBRA,2020-01-08,247.63999938964844,2020-04-08,196.6499938964844,-0.2074903597985719,91,BB_lower_cross (z=-3.04),BB_upper_cross,2020-01-08,2020-04-08
CVS,2020-01-08,60.37965393066406,2020-01-15,62.54851913452149,0.033850693149080735,7,BB_lower_cross (z=-2.24),BB_upper_cross,2020-01-08,2020-01-15
WAT,2020-01-08,226.3500061035156,2020-01-16,237.6100006103516,0.04764854853124634,8,BB_lower_cross (z=-2.28),BB_upper_cross,2020-01-08,2020-01-16
HWM,2020-01-08,23.25438499450684,2020-02-05,23.66315269470215,0.015544968139026727,28,BB_lower_cross (z=-1.68),BB_upper_cross,2020-01-08,2020-02-05
FFIV,2020-01-08,136.44000244140625,2020-02-21,133.36000061035156,-0.024526937253352865,44,BB_lower_cross (z=-1.70),BB_upper_cross,2020-01-08,2020-02-21
ED,2020-01-08,71.1244125366211,2020-01-22,74.55098724365234,0.046082935080522525,14,BB_lower_cross (z=-1.57),BB_upper_cross,2020-01-08,2020-01-22
WBA,2020-01-08,42.448577880859375,2020-03-18,40.50342178344727,-0.04773026839080352,70,BB_lower_cross (z=-2.79),BB_upper_cross,2020-01-08,2020-03-18
DLTR,2020-01-08,89.79000091552734,2020-02-18,91.08000183105467,0.012340159022086183,41,BB_lower_cross (z=-2.61),BB_upper_cross,2020-01-08,2020-02-18
EQT,2020-01-08,8.578876495361328,2020-03-02,5.745632648468018,-0.3315962916522811,54,BB_lower_cross (z=-1.53),BB_upper_cross,2020-01-08,2020-03-02
MKTX,2020-01-08,346.0838928222656,2020-03-04,355.5059509277344,0.025172383592227954,56,BB_lower_cross (z=-2.57),BB_upper_cross,2020-01-08,2020-03-04
AVGO,2020-01-08,26.65764808654785,2020-01-24,27.975250244140625,0.04733004005507402,16,BB_lower_cross (z=-1.95),BB_upper_cross,2020-01-08,2020-01-24
EBAY,2020-01-09,31.99388885498047,2020-02-04,34.02191925048828,0.061263403825457585,26,BB_lower_cross (z=-1.57),BB_upper_cross,2020-01-09,2020-02-04
ADM,2020-01-09,37.78492736816406,2020-02-05,39.42810821533203,0.04140284280377893,27,BB_lower_cross (z=-2.11),BB_upper_cross,2020-01-09,2020-02-05
HST,2020-01-09,14.595248222351074,2020-02-21,14.553374290466309,-0.004861280994600148,43,BB_lower_cross (z=-1.60),BB_upper_cross,2020-01-09,2020-02-21
MKC,2020-01-09,73.11418151855469,2020-01-22,77.75142669677734,0.06129997736755888,13,BB_lower_cross (z=-2.71),BB_upper_cross,2020-01-09,2020-01-22
HUBB,2020-01-09,131.27224731445312,2020-04-09,113.00286865234376,-0.1408916126434011,91,BB_lower_cross (z=-2.69),BB_upper_cross,2020-01-09,2020-04-09
GNRC,2020-01-09,99.4000015258789,2020-01-16,103.91999816894533,0.04338394580376126,7,BB_lower_cross (z=-1.57),BB_upper_cross,2020-01-09,2020-01-16
FRT,2020-01-09,98.8064956665039,2020-01-15,101.49854278564452,0.025193210335709537,6,BB_lower_cross (z=-1.74),BB_upper_cross,2020-01-09,2020-01-15
XOM,2020-01-10,53.27853393554688,2020-04-08,34.275447845458984,-0.35795970899719487,89,BB_lower_cross (z=-1.59),BB_upper_cross,2020-01-10,2020-04-08
PNR,2020-01-10,41.70307159423828,2020-01-16,43.03911209106445,0.02997496867949412,6,BB_lower_cross (z=-1.60),BB_upper_cross,2020-01-10,2020-01-16
CFG,2020-01-10,30.43511390686035,2020-04-09,17.20343017578125,-0.4358799595605426,90,BB_lower_cross (z=-1.85),BB_upper_cross,2020-01-10,2020-04-09
URI,2020-01-10,155.07395935058594,2020-04-07,104.95475769042967,-0.3245477299121491,88,BB_lower_cross (z=-2.51),BB_upper_cross,2020-01-10,2020-04-07
CB,2020-01-10,137.1891632080078,2020-02-05,150.21841430664062,0.09278513046552694,26,BB_lower_cross (z=-2.61),BB_upper_cross,2020-01-10,2020-02-05
GRMN,2020-01-10,85.06493377685547,2020-01-17,87.30396270751953,0.02427081697561584,7,BB_lower_cross (z=-2.27),BB_upper_cross,2020-01-10,2020-01-17
HAS,2020-01-10,82.00040435791016,2020-04-27,62.3098258972168,-0.2416460476321991,108,BB_lower_cross (z=-2.14),BB_upper_cross,2020-01-10,2020-04-27
CF,2020-01-10,39.1032829284668,2020-04-07,25.478105545043945,-0.34974257057202485,88,BB_lower_cross (z=-1.70),BB_upper_cross,2020-01-10,2020-04-07
IR,2020-01-10,34.97919845581055,2020-02-04,36.3927001953125,0.0383310399034118,25,BB_lower_cross (z=-1.93),BB_upper_cross,2020-01-10,2020-02-04
WBD,2020-01-10,31.850000381469727,2020-04-09,22.31999969482422,-0.30061525827175983,90,BB_lower_cross (z=-1.52),BB_upper_cross,2020-01-10,2020-04-09
CVX,2020-01-10,91.09758758544922,2020-04-08,68.05323791503906,-0.25445591689233094,89,BB_lower_cross (z=-2.16),BB_upper_cross,2020-01-10,2020-04-08
ABT,2020-01-10,77.11931610107422,2020-01-15,79.27960205078125,0.025958284481997662,5,BB_lower_cross (z=-2.17),BB_upper_cross,2020-01-10,2020-01-15
FDS,2020-01-10,251.9395294189453,2020-01-15,258.2457275390625,0.022982588932641157,5,BB_lower_cross (z=-2.02),BB_upper_cross,2020-01-10,2020-01-15
TKO,2020-01-10,56.42819213867188,2020-04-14,35.786460876464844,-0.36707241358427734,95,BB_lower_cross (z=-2.51),BB_upper_cross,2020-01-10,2020-04-14
HPE,2020-01-10,12.91760540008545,2020-04-09,8.888400077819824,-0.3132906013179021,90,BB_lower_cross (z=-1.80),BB_upper_cross,2020-01-10,2020-04-09
HAL,2020-01-13,21.57817268371582,2020-04-08,8.033830642700195,-0.6284310469405425,86,BB_lower_cross (z=-2.01),BB_upper_cross,2020-01-13,2020-04-08
DPZ,2020-01-13,266.4370422363281,2020-02-14,273.5670471191406,0.024709091952167528,32,BB_lower_cross (z=-2.36),BB_upper_cross,2020-01-13,2020-02-14
HUM,2020-01-13,340.9092102050781,2020-02-12,357.1293029785156,0.04548585737303257,30,BB_lower_cross (z=-1.88),BB_upper_cross,2020-01-13,2020-02-12
MLM,2020-01-13,261.84429931640625,2020-02-05,266.7030334472656,0.016520737508710637,23,BB_lower_cross (z=-1.57),BB_upper_cross,2020-01-13,2020-02-05
UNH,2020-01-13,262.60186767578125,2020-01-16,276.2808532714844,0.049988128473877014,3,BB_lower_cross (z=-2.20),BB_upper_cross,2020-01-13,2020-01-16
CBOE,2020-01-13,106.24275970458984,2020-01-28,111.8830795288086,0.05098490685707957,15,BB_lower_cross (z=-1.68),BB_upper_cross,2020-01-13,2020-01-28
GILD,2020-01-13,51.6987190246582,2020-02-03,53.346710205078125,0.029815136156626343,21,BB_lower_cross (z=-1.99),BB_upper_cross,2020-01-13,2020-02-03
AMGN,2020-01-13,199.97775268554688,2020-04-08,186.32565307617188,-0.07012969416929449,86,BB_lower_cross (z=-1.66),BB_upper_cross,2020-01-13,2020-04-08
SYY,2020-01-14,71.03885650634766,2020-04-24,46.25861358642578,-0.3501276476778572,101,BB_lower_cross (z=-2.65),BB_upper_cross,2020-01-14,2020-04-24
BSX,2020-01-14,42.65999984741211,2020-04-08,35.130001068115234,-0.1781572578247872,85,BB_lower_cross (z=-3.83),BB_upper_cross,2020-01-14,2020-04-08
ETN,2020-01-14,85.00984954833984,2020-01-17,86.43721008300781,0.0147589817284286,3,BB_lower_cross (z=-1.52),BB_upper_cross,2020-01-14,2020-01-17
BKR,2020-01-14,20.47014808654785,2020-04-08,11.082799911499023,-0.45966895752937875,85,BB_lower_cross (z=-1.90),BB_upper_cross,2020-01-14,2020-04-08
PNC,2020-01-15,124.6266632080078,2020-02-12,126.48469543457033,0.012880996016785273,28,BB_lower_cross (z=-3.41),BB_upper_cross,2020-01-15,2020-02-12
MPC,2020-01-15,48.72555923461914,2020-02-12,49.39613342285156,0.01173676862704287,28,BB_lower_cross (z=-1.65),BB_upper_cross,2020-01-15,2020-02-12
KR,2020-01-15,25.158283233642575,2020-02-18,26.569263458251957,0.0539740637516366,34,BB_lower_cross (z=-1.61),BB_upper_cross,2020-01-15,2020-02-18
BAC,2020-01-15,30.24608039855957,2020-04-08,20.58830451965332,-0.3206667186183201,84,BB_lower_cross (z=-1.54),BB_upper_cross,2020-01-15,2020-04-08
AOS,2020-01-15,41.95072555541992,2020-04-08,36.39663696289063,-0.13412900662393257,84,BB_lower_cross (z=-1.99),BB_upper_cross,2020-01-15,2020-04-08
PWR,2020-01-15,39.71678924560547,2020-04-08,33.41472625732422,-0.1603560055854909,84,BB_lower_cross (z=-2.37),BB_upper_cross,2020-01-15,2020-04-08
T,2020-01-15,19.25528717041016,2020-01-22,19.850187301635746,0.028835686137646865,7,BB_lower_cross (z=-1.82),BB_upper_cross,2020-01-15,2020-01-22
FSLR,2020-01-15,54.75,2020-02-12,56.119998931884766,0.022974813915817238,28,BB_lower_cross (z=-2.24),BB_upper_cross,2020-01-15,2020-02-12
PARA,2020-01-15,34.11875915527344,2020-04-08,13.78718090057373,-0.5967135257478768,84,BB_lower_cross (z=-2.14),BB_upper_cross,2020-01-15,2020-04-08
TFC,2020-01-15,42.77679443359375,2020-04-09,28.25221824645996,-0.34086294610676426,85,BB_lower_cross (z=-2.54),BB_upper_cross,2020-01-15,2020-04-09
BG,2020-01-15,47.10944366455078,2020-04-29,35.75484085083008,-0.2425424748918621,105,BB_lower_cross (z=-1.59),BB_upper_cross,2020-01-15,2020-04-29
SLB,2020-01-15,33.80821228027344,2020-04-07,14.741613388061523,-0.5648347362145878,83,BB_lower_cross (z=-2.55),BB_upper_cross,2020-01-15,2020-04-07
BK,2020-01-16,39.34999084472656,2020-04-09,31.48882484436035,-0.20137439844873328,84,BB_lower_cross (z=-3.92),BB_upper_cross,2020-01-16,2020-04-09
VLO,2020-01-17,71.85970306396484,2020-04-08,41.12624740600586,-0.428830410766051,82,BB_lower_cross (z=-1.57),BB_upper_cross,2020-01-17,2020-04-08
CTRA,2020-01-17,12.908158302307127,2020-02-19,12.057156562805176,-0.06779371169071036,33,BB_lower_cross (z=-2.27),BB_upper_cross,2020-01-17,2020-02-19
BA,2020-01-17,322.2328186035156,2020-02-06,339.4106140136719,0.05120413369662247,20,BB_lower_cross (z=-2.00),BB_upper_cross,2020-01-17,2020-02-06
CDW,2020-01-17,128.3081512451172,2020-04-08,96.15938568115234,-0.25205641180893534,82,BB_lower_cross (z=-3.21),BB_upper_cross,2020-01-17,2020-04-08
JBHT,2020-01-17,109.1293487548828,2020-04-06,92.46111297607422,-0.15443117236157977,80,BB_lower_cross (z=-1.83),BB_upper_cross,2020-01-17,2020-04-06
DELL,2020-01-21,22.983367919921875,2020-02-04,23.79470634460449,0.033232577424049836,14,BB_lower_cross (z=-1.54),BB_upper_cross,2020-01-21,2020-02-04
REGN,2020-01-21,362.7073669433594,2020-02-12,405.1799621582031,0.11486682829744521,22,BB_lower_cross (z=-2.03),BB_upper_cross,2020-01-21,2020-02-12
CTVA,2020-01-21,25.96172332763672,2020-01-30,27.286867141723636,0.04894222864111408,9,BB_lower_cross (z=-2.11),BB_upper_cross,2020-01-21,2020-01-30
ROK,2020-01-21,183.0225524902344,2020-02-21,190.86546325683597,0.04076853419505766,31,BB_lower_cross (z=-1.56),BB_upper_cross,2020-01-21,2020-02-21
DVN,2020-01-21,18.400150299072266,2020-04-06,6.549534797668457,-0.6447611183705222,76,BB_lower_cross (z=-1.97),BB_upper_cross,2020-01-21,2020-04-06
RCL,2020-01-21,127.0068817138672,2020-04-09,39.78194046020508,-0.6873991745334985,79,BB_lower_cross (z=-2.40),BB_upper_cross,2020-01-21,2020-04-09
FCX,2020-01-21,11.524911880493164,2020-04-08,7.542383193969727,-0.34686585239588175,78,BB_lower_cross (z=-2.76),BB_upper_cross,2020-01-21,2020-04-08
GWW,2020-01-21,312.2892150878906,2020-04-08,253.6615295410156,-0.18935813000481416,78,BB_lower_cross (z=-1.99),BB_upper_cross,2020-01-21,2020-04-08
ITW,2020-01-21,156.4174346923828,2020-02-04,160.06674194335938,0.021285949276102167,14,BB_lower_cross (z=-1.53),BB_upper_cross,2020-01-21,2020-02-04
PH,2020-01-21,186.4404144287109,2020-02-05,194.1822204589844,0.039443323425092824,15,BB_lower_cross (z=-3.08),BB_upper_cross,2020-01-21,2020-02-05
NTAP,2020-01-21,52.10591125488281,2020-04-09,37.21137619018555,-0.28727802869527463,79,BB_lower_cross (z=-1.58),BB_upper_cross,2020-01-21,2020-04-09
TSN,2020-01-21,74.55813598632812,2020-04-20,54.75682830810547,-0.2670494865139543,90,BB_lower_cross (z=-2.38),BB_upper_cross,2020-01-21,2020-04-20
KMI,2020-01-21,14.75415325164795,2020-01-23,15.339238166809082,0.03757837384494378,2,BB_lower_cross (z=-1.66),BB_upper_cross,2020-01-21,2020-01-23
MAR,2020-01-21,139.35646057128906,2020-02-12,145.5438690185547,0.042313154926557406,22,BB_lower_cross (z=-1.67),BB_upper_cross,2020-01-21,2020-02-12
EXPD,2020-01-21,69.38136291503906,2020-02-18,69.76568603515625,0.0035302151721479103,28,BB_lower_cross (z=-2.44),BB_upper_cross,2020-01-21,2020-02-18
BKNG,2020-01-21,1965.6488037109373,2020-04-14,1431.2738037109375,-0.27331163476672926,84,BB_lower_cross (z=-2.95),BB_upper_cross,2020-01-21,2020-04-14
COP,2020-01-21,52.32065582275391,2020-04-08,29.361461639404297,-0.43993826301311545,78,BB_lower_cross (z=-1.59),BB_upper_cross,2020-01-21,2020-04-08
LUV,2020-01-21,50.11833190917969,2020-01-23,51.85944747924805,0.03267268139244717,2,BB_lower_cross (z=-1.95),BB_upper_cross,2020-01-21,2020-01-23
WMB,2020-01-21,16.839805603027344,2020-04-09,12.452265739440918,-0.262023185981449,79,BB_lower_cross (z=-2.69),BB_upper_cross,2020-01-21,2020-04-09
MGM,2020-01-21,32.12022018432617,2020-04-28,15.794511795043944,-0.5092513613399234,98,BB_lower_cross (z=-2.26),BB_upper_cross,2020-01-21,2020-04-28
MOS,2020-01-22,18.11051750183105,2020-04-08,10.700655937194824,-0.41032739654332584,77,BB_lower_cross (z=-2.54),BB_upper_cross,2020-01-22,2020-04-08
TRGP,2020-01-22,34.31012725830078,2020-02-20,35.2401237487793,0.025053438197629063,29,BB_lower_cross (z=-1.81),BB_upper_cross,2020-01-22,2020-02-20
APH,2020-01-22,25.27617645263672,2020-04-08,18.933034896850582,-0.25244996248918994,77,BB_lower_cross (z=-2.10),BB_upper_cross,2020-01-22,2020-04-08
